time,altitude_ft,lat_deg,lon_deg,vc_kts,roll,pitch,yaw
74.50000000000536,235.36017699734205,29.618222027068988,-95.10710617688672,104.83854745152935,0.11779136192612,0.19756026599935195,0.4382124966291632
74.5083333333387,235.21887052103864,29.618226076749067,-95.1071061445715,104.83042654949975,0.11697724392515167,0.21309272487451122,0.4387012575647332
74.51666666667204,235.07793232800051,29.618230126200263,-95.10710611221275,104.82226823456803,0.11616354037853027,0.22860080239237404,0.43918845650626775
74.52500000000538,234.93736233677703,29.61823417542087,-95.10710607981055,104.81407262950275,0.11535025080703804,0.24408434357380238,0.4396740961366374
74.53333333333872,234.79716049854198,29.618238224409176,-95.10710604736505,104.80583985731437,0.11453737473140034,0.25954319679765514,0.44015817932040296
74.54166666667206,234.65732669596036,29.61824227316353,-95.1071060148764,104.797570041302,0.1137249116738855,0.2749772137681976,0.4406407090954974
74.5500000000054,234.51786083779626,29.618246321682218,-95.1071059823447,104.78926330496375,0.11291286115979371,0.2903862494824211,0.441121688664593
74.55833333333874,234.37876282302656,29.61825036996357,-95.10710594977014,104.78091977207819,0.11210122271891163,0.3057701621975776,0.4416011213861383
74.56666666667208,234.24003253105485,29.618254418005915,-95.10710591715282,104.77253956660992,0.11128999588691532,0.32112881339844096,0.4420790107651943
74.57500000000542,234.1016698380225,29.618258465807585,-95.10710588449285,104.76412281274257,0.11047918020673766,0.33646206776476356,0.44255536044400035
74.58333333333876,233.96367462333228,29.618262513366894,-95.10710585179042,104.7556696348793,0.10966877522983265,0.3517697931385615,0.4430301741922732
74.5916666666721,233.82604674681517,29.618266560682166,-95.10710581904564,104.74718015762939,0.10885878051744964,0.3670518604915754,0.4435034558974463
74.60000000000544,233.6887860487271,29.618270607751743,-95.10710578625863,104.73865450576231,0.10804919564174907,0.38230814389265244,0.4439752095546529
74.60833333333878,233.55189238563636,29.618274654573977,-95.10710575342954,104.73009280424324,0.10724002018694358,0.39753852047511123,0.44444543925657615
74.61666666667212,233.41536558801167,29.618278701147204,-95.10710572055851,104.72149517820544,0.10643125375033954,0.41274287040423213,0.44491414918323113
74.62500000000546,233.27920549284798,29.618282747469753,-95.10710568764567,104.71286175295329,0.10562289594329191,0.427921076844712,0.44538134359167003
74.6333333333388,233.1434119110414,29.61828679353999,-95.10710565469114,104.70419265394646,0.10481494639213199,0.4430730259282197,0.44584702680555616
74.64166666667214,233.0079846697992,29.61829083935627,-95.10710562169507,104.69548800677029,0.10400740473898952,0.4581986067208986,0.44631120320481577
74.65000000000548,232.8729235702304,29.618294884916924,-95.10710558865762,104.686747937171,0.10320027064256208,0.47329771119099423,0.44677387721522105
74.65833333333882,232.73822841018307,29.61829893022033,-95.10710555557887,104.67797257103068,0.10239354377882713,0.4883702341765557,0.4472350532979773
74.66666666667216,232.60389898424046,29.618302975264836,-95.107105522459,104.6691620343168,0.101587223841658,0.5034160733531744,0.4476947359394063
74.6750000000055,232.46993506741464,29.618307020048817,-95.10710548929812,104.66031645316617,0.10078131054338256,0.518435129201703,0.4481529296406621
74.68333333333884,232.33633645428984,29.618311064570626,-95.10710545609638,104.65143595379018,0.09997580361527554,0.5334273049762226,0.4486096389075688
74.69166666667218,232.20310289704193,29.618315108828664,-95.10710542285392,104.64252066249632,0.09917070280796328,0.5483925066719905,0.4490648682405657
74.70000000000552,232.0702341706813,29.61831915282128,-95.10710538957085,104.63357070571398,0.09836600789178102,0.5633306429933882,0.4495186221247816
74.70833333333886,231.93773002412095,29.61832319654686,-95.10710535624733,104.62458620992551,0.09756171865703969,0.5782416253221679,0.44997090502026765
74.7166666666722,231.80559020627342,29.6183272400038,-95.10710532288348,104.61556730172907,0.0967578349142351,0.5931253676856212,0.45042172135246633
74.72500000000554,231.67381445626526,29.618331283190468,-95.10710528947945,104.6065141077651,0.09595435649421498,0.6079817867248761,0.45087107550278327
74.73333333333888,231.54240251648426,29.618335326105257,-95.10710525603535,104.59742675474199,0.09515128324819234,0.6228108016633781,0.4513189717995372
74.74166666667222,231.4113541097448,29.618339368746575,-95.10710522255135,104.58830536945071,0.09434861504779964,0.6376123342754285,0.45176541450898644
74.75000000000556,231.28066895559945,29.618343411112825,-95.10710518902756,104.57915007869309,0.09354635178500714,0.6523863088548341,0.4522104078267221
74.7583333333389,231.15034677359964,29.61834745320239,-95.10710515546413,104.5699610093683,0.09274449337201272,0.6671326521836158,0.45265395586933754
74.76666666667224,231.0203872637243,29.618351495013677,-95.10710512186118,104.56073828837567,0.0919430397410369,0.6818512935010236,0.4530960626663647
74.77500000000558,230.89079012595107,29.61835553654512,-95.10710508821884,104.55148204264762,0.0911419908441055,0.6965421644724644,0.4535367321525217
74.78333333333892,230.7615550667837,29.61835957779511,-95.10710505453727,104.54219239917337,0.09034134665272624,0.7112051991586925,0.45397596816031316
74.79166666667226,230.63268176988828,29.618363618762064,-95.10710502081659,104.53286948491795,0.0895411071575279,0.7258403339851052,0.45441377441298947
74.8000000000056,230.50416991566922,29.618367659444417,-95.10710498705694,104.52351342690638,0.08874127236786901,0.7404475077111822,0.45485015451775884
74.80833333333894,230.37601917148194,29.618371699840594,-95.10710495325844,104.5141243521357,0.08794184231132744,0.7550266614000616,0.4552851119595337
74.81666666667228,230.24822920794355,29.618375739949013,-95.10710491942125,104.50470238762414,0.08714281703324037,0.7695777383882132,0.4557186500948797
74.82500000000562,230.12079970872097,29.618379779768116,-95.10710488554548,104.49524766037443,0.08634419659609864,0.784100684255386,0.45615077214650096
74.83333333333896,229.99373030528366,29.618383819296348,-95.10710485163128,104.48576029739044,0.08554598107895268,0.7985954467945968,0.45658148119798353
74.8416666666723,229.86702065519978,29.61838785853215,-95.10710481767877,104.47624042566362,0.08474817057676517,0.813061975982352,0.45701078018906593
74.85000000000564,229.74067041277465,29.61839189747395,-95.1071047836881,104.46668817214073,0.08395076519972139,0.827500223948929,0.45743867191123794
74.85833333333898,229.61467920947845,29.618395936120223,-95.1071047496594,104.45710366377092,0.08315376507247349,0.8419101449489494,0.45786515900381136
74.86666666667232,229.4890466800427,29.61839997446942,-95.1071047155928,104.44748702747117,0.08235717033342355,0.8562916953320743,0.4582902439503431
74.87500000000566,229.36377244941204,29.618404012519996,-95.10710468148844,104.4378383900916,0.08156098113387558,0.8706448335138025,0.4587139290755274
74.883333333339,229.23885614253035,29.618408050270407,-95.10710464734643,104.42815787845566,0.08076519763725641,0.8849695199465294,0.4591362165425397
74.89166666667234,229.11429736476993,29.618412087719147,-95.10710461316695,104.41844561936963,0.07996982001824371,0.8992657170907744,0.4595571083507062
74.90000000000568,228.99009574433651,29.618416124864655,-95.1071045789501,104.40870173954626,0.07917484846189202,0.9135333893865376,0.4599766063337312
74.90833333333902,228.86625087355162,29.618420161705444,-95.10710454469601,104.39892636566796,0.07838028316272977,0.9277725032248385,0.46039471215823957
74.91666666667236,228.7427623512612,29.61842419823997,-95.10710451040484,104.38911962431965,0.07758612432387059,0.9419830269195508,0.46081142732278835
74.9250000000057,228.61962977957327,29.618428234466702,-95.10710447607671,104.37928164207753,0.07679237215605705,0.9561649306792265,0.4612267531573064
74.93333333333904,228.4968527312353,29.618432270384186,-95.10710444171174,104.36941254540946,0.07599902687673253,0.9703181865794056,0.46164069082294756
74.94166666667238,228.37443081487962,29.61843630599088,-95.10710440731008,104.35951246069844,0.07520608870909073,0.9844427685346643,0.46205324131231845
74.95000000000572,228.2523635869415,29.618440341285297,-95.10710437287186,104.34958151427325,0.07441355788112396,0.9985386522713992,0.46246440545015943
74.95833333333906,228.13065062016824,29.618444376265938,-95.1071043383972,104.33961983237631,0.07362143462465223,1.0126058153003248,0.4628741838943909
74.9666666666724,228.00929148730611,29.618448410931293,-95.10710430388627,104.32962754114988,0.07282971917436566,1.0266442368895219,0.4632825771375645
74.97500000000574,227.88828576110203,29.618452445279907,-95.10710426933916,104.31960476662715,0.07203841176687198,1.040653898037478,0.46368958550870404
74.98333333333908,227.76763298167936,29.618456479310282,-95.10710423475602,104.30955163479548,0.07124751263973358,1.0546347814464088,0.46409520917549685
74.99166666667242,227.64733271852214,29.61846051302094,-95.10710420013699,104.29946827148952,0.07045702203050294,1.0685868714957325,0.46449944814685556
75.00000000000576,227.52738450196694,29.61846454641042,-95.1071041654822,104.28935480246601,0.06966694017581533,1.082510154215867,0.464902302275859
75.0083333333391,227.40778789497233,29.61846857947723,-95.10710413079175,104.27921135335541,0.06887726731043388,1.096404617262029,0.46530377126298894
75.01666666667244,227.28854241482583,29.618472612219925,-95.10710409606584,104.26903804971087,0.06808800366634846,1.1102702498884756,0.46570385465971087
75.02500000000578,227.16964760491126,29.61847664463704,-95.10710406130454,104.25883501692475,0.06729914947187216,1.1241070429227626,0.46610255187239885
75.03333333333912,227.05110299230336,29.618480676727124,-95.10710402650801,104.24860238028727,0.06651070495078158,1.1379149887403202,0.46649986216649175
75.04166666667246,226.93290811059902,29.618484708488747,-95.10710399167637,104.23834026498898,0.06572267032142548,1.151694081239185,0.46689578467104553
75.0500000000058,226.81506246729802,29.618488739920426,-95.10710395680977,104.22804879604196,0.06493504579589969,1.165444315814963,0.46729031838343765
75.05833333333914,226.69756558621035,29.618492771020748,-95.10710392190833,104.2177280983709,0.06414783157926704,1.1791656893360736,0.46768346217439843
75.06666666667248,226.58041697157282,29.618496801788286,-95.10710388697218,104.2073782967295,0.06336102786876678,1.19285820011908,0.4680752147932676
75.07500000000582,226.46361613414646,29.618500832221578,-95.10710385200144,104.19699951578708,0.06257463485301513,1.2065218479043014,0.4684655748735037
75.08333333333916,226.34716257816768,29.61850486231922,-95.10710381699629,104.18659188000984,0.06178865271133215,1.2201566338316512,0.4688545409383351
75.0916666666725,226.23105579808498,29.61850889207978,-95.10710378195681,104.17615551377317,0.061003081613020115,1.2337625604166491,0.46924211140669736
75.10000000000583,226.11529528182348,29.618512921501864,-95.10710374688314,104.1656905412592,0.06021792171673166,1.2473396315267373,0.46962828459923095
75.10833333333917,225.99988053361838,29.618516950584056,-95.10710371177542,104.15519708652947,0.059433173169816625,1.2608878523576654,0.47001305874457205
75.11666666667251,225.88481103486876,29.61852097932493,-95.1071036766338,104.1446752734785,0.058648836107750894,1.2744072294102136,0.4703964319856547
75.12500000000585,225.77008625718747,29.618525007723107,-95.10710364145838,104.13412522586435,0.057864910653604135,1.287897770467159,0.4707784023862453
