time,altitude_ft,vc_kts,roll_deg,pitch_deg,yaw_deg,lat_deg,lon_deg
5.841666666666747,3.3222297390439697,0.0,5.925021496846182e-09,0.09002716800929467,359.99999750953407,-1.3261401257858445e-07,2.5810997122994138e-12
5.8500000000000805,3.3222297357733255,0.0,6.0192500501467165e-09,0.09002716835080486,359.99999750953424,-1.3261401257681836e-07,2.581119634341035e-12
5.858333333333414,3.3222297357733255,0.0,6.11364290355414e-09,0.09002716849889639,359.9999975095344,-1.326140126302013e-07,2.5811345758722496e-12
5.866666666666748,3.3222297390439697,0.0,6.2081766557088856e-09,0.09002716892461951,359.99999750953447,-1.3261401277588103e-07,2.581144536893059e-12
5.875000000000082,3.3222297390439697,0.0,6.302850288907602e-09,0.09002716953406208,359.99999750953464,-1.3261401282768673e-07,2.581159478424274e-12
5.8833333333334155,3.3222297357733255,0.0,6.3976699518423085e-09,0.09002716982735154,359.9999975095348,-1.3261401280418702e-07,2.5811744199554896e-12
5.891666666666749,3.3222297390439697,0.0,6.4926399479146785e-09,0.09002716992210161,359.9999975095349,-1.3261401285834858e-07,2.5811843809762994e-12
5.900000000000083,3.3222297390439697,0.0,6.587736690016497e-09,0.09002717030896758,359.9999975095351,-1.3261401299273687e-07,2.5811993225075145e-12
5.908333333333417,3.3222297357733255,0.0,6.682974541175244e-09,0.09002717053250008,359.99999750953526,-1.3261401288221413e-07,2.5812092835283247e-12
5.9166666666667505,3.3222297390439697,0.0,6.7783477939324e-09,0.09002717052358196,359.99999750953543,-1.3261401297158693e-07,2.5812242250595394e-12
5.925000000000084,3.3222297390439697,0.0,6.873848648792186e-09,0.09002717086955449,359.99999750953555,-1.3261401306810944e-07,2.5812391665907546e-12
5.933333333333418,3.3222297423146117,0.0,6.9694803735459165e-09,0.09002717103679327,359.9999975095357,-1.3261401296850217e-07,2.5812491276115643e-12
5.941666666666752,3.3222297390439697,0.0,7.065246316375014e-09,0.09002717099763022,359.9999975095359,-1.3261401304122003e-07,2.5812640691427795e-12
